key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,rjt_rating,rjt_RT,trials_24.thisRepN,trials_24.thisTrialN,trials_24.thisN,trials_24.thisIndex,trials_24.ran,rjt_order,word1,word2,attention,participant,session,date,expName,psychopyVersion,OS,frameRate,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,repOne,repTwo,slider.response,slider.rt,trials_22.thisRepN,trials_22.thisTrialN,trials_22.thisN,trials_22.thisIndex,trials_22.ran,trials_99.thisRepN,trials_99.thisTrialN,trials_99.thisN,trials_99.thisIndex,trials_99.ran,slider_extend_2.response,slider_extend_2.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,vCue2,R1,R2,R3,R4,correct,sliderVocab.response,sliderVocab.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,VocabCue,VR1,VR2,VR3,VR4,VR5,VocabCorrect,AUT_resp,AUT_label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,aut_prompt,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_17.ran,VFcond,open_slider.response,open_slider.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,OpenQ,Rev,OPEN_ORDER,key_resp_2.keys,key_resp_2.rt
,,,,1,2.7371,,,,,,48,flower,oven,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,2.7371,0,54,54,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.9107,,,,,,57,flower,kitchen,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.9107,0,55,55,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.4743,,,,,,39,melon,pretzel,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.4743,0,56,56,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.5711,,,,,,21,cake,onion,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.5711,0,57,57,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,1.9401,,,,,,89,chocolate,rose,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,2,1.9401,0,58,58,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1.5975,,,,,,19,microwave,pretzel,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,3,1.5975,0,59,59,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.7253,,,,,,63,cake,cookie,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,3,2.7253,0,60,60,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.4782,,,,,,68,flower,tomato,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.4782,0,61,61,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.2894,,,,,,35,flower,pretzel,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.2894,0,62,62,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,2.8294,,,,,,56,cactus,tree,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,7,2.8294,0,63,63,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,2.9597,,,,,,20,rose,tree,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,7,2.9597,0,64,64,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,2.2436,,,,,,61,strawberry,tomato,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,5,2.2436,0,65,65,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,3.2302,,,,,,71,broom,rose,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,2,3.2302,0,66,66,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.7057,,,,,,81,pretzel,yogurt,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.7057,0,67,67,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,1.6706,,,,,,18,onion,refrigerator,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,2,1.6706,0,68,68,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.6205,,,,,,65,broom,garden,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.6205,0,69,69,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.6537,,,,,,30,cookie,pretzel,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,3,2.6537,0,70,70,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.4519,,,,,,72,broom,onion,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.4519,0,71,71,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.7418,,,,,,49,flower,strawberry,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.7418,0,72,72,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.6876,,,,,,29,chocolate,melon,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.6876,0,73,73,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,1.8269,,,,,,2,kitchen,onion,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,2,1.8269,0,74,74,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.6256,,,,,,14,broom,cookie,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.6256,0,75,75,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.811,,,,,,34,melon,oven,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.811,0,76,76,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,2.4197,,,,,,7,melon,tree,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,2.4197,0,77,77,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,2.4527,,,,,,45,onion,pretzel,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,2.4527,0,78,78,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.8035,,,,,,28,cake,melon,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.8035,0,79,79,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,2.1337,,,,,,62,kitchen,rose,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,2.1337,0,80,80,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,6.7217,,,,,,13,broom,yogurt,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,6.7217,0,81,81,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,3.7292,,,,,,94,kitchen,microwave,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,4,3.7292,0,82,82,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,3.8862,,,,,,87,carrot,yogurt,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,3.8862,0,83,83,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.6327,,,,,,70,chocolate,onion,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.6327,0,84,84,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.6888,,,,,,64,chocolate,garden,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.6888,0,85,85,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.0684,,,,,,54,chocolate,yogurt,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,3,2.0684,0,86,86,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1.5529,,,,,,4,chocolate,pretzel,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,3,1.5529,0,87,87,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.9268,,,,,,25,carrot,onion,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,3,2.9268,0,88,88,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.2016,,,,,,8,broom,melon,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.2016,0,89,89,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,2.4362,,,,,,67,flower,yogurt,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,2.4362,0,90,90,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,3.9015,,,,,,41,broom,cactus,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,3.9015,0,91,91,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,1.9842,,,,,,6,garden,onion,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,6,1.9842,0,92,92,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.6023,,,,,,92,broom,flower,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,1,1.6023,0,93,93,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,1.7046,,,,,,82,cake,kitchen,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,7,1.7046,0,94,94,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,4.6801,,,,,,12,cookie,yogurt,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,5,4.6801,0,95,95,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,2.3652,,,,,,55,tomato,tree,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,8,2.3652,0,96,96,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,8.832,0,0,0,0,1,rancor,forbearance,ridicule,malice,bravery,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,4,4.141,0,1,1,1,1,raucous,empty,quiet,smooth,harsh,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,4,8.0244,0,2,2,2,1,gargoyle,oil,medicine,carved waterspout,ugly building,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,8.4141,0,3,3,3,1,recrudesce,purify,renew activity,lack refinement,crush,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,4,7.6324,0,4,4,4,1,specious,"plausible, but not genuine",noteworthy,class or variety,roomy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,4.7117,0,5,5,5,1,bauble,bubble,showy plaything,idle talk,confusion,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,4,3.6441,0,6,6,6,1,prolific,scarce,producing abundantly,reckless,speaking profanely,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,2,3.1589,0,7,7,7,1,opulent,party,wealthy,happy frame of mind,semiprecious stone,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,2,5.663,0,8,8,8,1,coercion,conspiracy,strategy,restraint,attraction,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,4,2.5724,0,9,9,9,1,hiatus,animal,calamity,dread,gap,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,4.4574,0,10,10,10,1,germane,microbe,contagious,relevant,different,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3731,0,11,11,11,1,perfunctory,fundamental,formal,superficial,careful,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,4.7707,0,12,12,12,1,diverge,reveal,chant,distract the attention of,differ or turn off from,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,4,2.872,0,13,13,13,1,evoke,take away,anger,connect,bring out,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,3.4065,0,14,14,14,1,pertinent,relevant,lying next to,necessary,bold,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,2,2.1932,0,15,15,15,1,holocaust,entirety,destruction,saintly,price,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,3,3.4224,0,16,16,16,1,piquant,mellow,fish,pungent,cloth,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,1,3.224,0,17,17,17,1,firmament,foundation,heavens,strong,glue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.8749,0,0,0,0,1,marketable,partisan,jocular,marriageable,salable,essential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.447,0,1,1,1,1,cottontail,squirrel,poplar,boa,marshy plant,rabbit,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.7576,0,2,2,2,1,boggy,afraid,false,marshy,dense,black,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5645,0,3,3,3,1,gruesomeness,blackness,falseness,vindictiveness,drunkenness,ghastliness,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.6621,0,4,4,4,1,loathing,diffidence,laziness,abhorrence,cleverness,comfort,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.4682,0,5,5,5,1,bantam,fowl,ridicule,cripple,vegetable,ensign,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.905,0,6,6,6,1,evoke,wake up,surrender,reconnoiter,transcend,call forth,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5504,0,7,7,7,1,unobtrusive,unintelligent,epileptic,illogical,lineal,modest,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.6677,0,8,8,8,1,terrain,ice cream,final test,tractor,area of ground,weight,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.2429,0,9,9,9,1,capriciousness,stubbornness,courage,whimsicality,amazement,greediness,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.3774,0,10,10,10,1,maelstrom,slander,whirlpool,enmity,armor,majolica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4929,0,11,11,11,1,tentative,critical,conclusive,authentic,provisional,apprehensive,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.7438,0,12,12,12,1,placate,rehabilitate,plagiarize,depredate,apprise,conciliate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.0834,0,13,13,13,1,surcease,enlightenment,cessation,inattention,censor,substitution,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89804,001,2022-04-29_15h04.24.929,SPAMnetsValid,2021.1.4,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5846,0,14,14,14,1,apathetic,wandering,impassive,hateful,prophetic,overflowing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
