key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,rjt_rating,rjt_RT,trials_24.thisRepN,trials_24.thisTrialN,trials_24.thisN,trials_24.thisIndex,trials_24.ran,rjt_order,word1,word2,attention,participant,session,date,expName,psychopyVersion,OS,frameRate,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,repOne,repTwo,slider.response,slider.rt,trials_22.thisRepN,trials_22.thisTrialN,trials_22.thisN,trials_22.thisIndex,trials_22.ran,trials_99.thisRepN,trials_99.thisTrialN,trials_99.thisN,trials_99.thisIndex,trials_99.ran,slider_extend_2.response,slider_extend_2.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,vCue2,R1,R2,R3,R4,correct,sliderVocab.response,sliderVocab.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,VocabCue,VR1,VR2,VR3,VR4,VR5,VocabCorrect,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,aut_prompt,AUT_resp,AUT_label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,VF_response,VF_tag,trials_16.thisRepN,trials_16.thisTrialN,trials_16.thisN,trials_16.thisIndex,trials_16.ran,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_17.ran,VFcond,open_slider.response,open_slider.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,OpenQ,Rev,OPEN_ORDER,key_resp_2.keys,key_resp_2.rt
,,,,1,1.012,,,,,,73,broom,chocolate,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.012,0,46,46,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,2.278,,,,,,26,tomato,yogurt,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,2.278,0,47,47,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,3.548,,,,,,10,flower,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,3.548,0,48,48,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.531,,,,,,13,broom,yogurt,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.531,0,49,49,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,2.446,,,,,,89,chocolate,rose,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,8,2.446,0,50,50,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,3.24,,,,,,84,oven,tomato,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,3.24,0,51,51,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,2.264,,,,,,16,chocolate,flower,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,8,2.264,0,52,52,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,5.055,,,,,,39,melon,pretzel,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,5.055,0,53,53,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.539,,,,,,60,cactus,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.539,0,54,54,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,2.937,,,,,,24,cookie,tomato,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,2.937,0,55,55,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.644,,,,,,22,kitchen,strawberry,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,2.644,0,56,56,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,6.797,,,,,,14,broom,cookie,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,6.797,0,57,57,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.963,,,,,,95,broom,refrigerator,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,0.963,0,58,58,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,2.699,,,,,,90,cactus,cake,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,4,2.699,0,59,59,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.848,,,,,,43,chocolate,tomato,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.848,0,60,60,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,2.591,,,,,,38,pretzel,refrigerator,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,2.591,0,61,61,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.63,,,,,,83,broom,carrot,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.63,0,62,62,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,3.503,,,,,,64,chocolate,garden,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,3.503,0,63,63,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9,2.923,,,,,,77,refrigerator,yogurt,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,9,2.923,0,64,64,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,5.937,,,,,,70,chocolate,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,5.937,0,65,65,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,2.386,,,,,,59,rose,strawberry,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,4,2.386,0,66,66,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,7.283,,,,,,19,microwave,pretzel,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,7,7.283,0,67,67,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,12.93,,,,,,52,carrot,tomato,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,12.93,0,68,68,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,5.979,,,,,,32,cake,microwave,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,5.979,0,69,69,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,2.029,,,,,,44,cookie,melon,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,2.029,0,70,70,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.88,,,,,,91,microwave,rose,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.88,0,71,71,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,1.829,,,,,,6,garden,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,8,1.829,0,72,72,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.545,,,,,,72,broom,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.545,0,73,73,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.471,,,,,,31,cactus,pretzel,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,2.471,0,74,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,3.797,,,,,,2,kitchen,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,4,3.797,0,75,75,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.485,,,,,,40,broom,cake,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.485,0,76,76,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,41.971,,,,,,29,chocolate,melon,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,41.971,0,77,77,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,2.512,,,,,,57,flower,kitchen,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,2.512,0,78,78,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,2.328,,,,,,79,garden,strawberry,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,8,2.328,0,79,79,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,1.851,,,,,,46,garden,yogurt,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,1.851,0,80,80,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.839,,,,,,35,flower,pretzel,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.839,0,81,81,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.503,,,,,,8,broom,melon,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.503,0,82,82,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,2.431,,,,,,69,carrot,refrigerator,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,3,2.431,0,83,83,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,2.236,,,,,,45,onion,pretzel,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,2.236,0,84,84,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9,2.961,,,,,,3,cake,oven,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,9,2.961,0,85,85,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,2.52,,,,,,15,onion,oven,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,2.52,0,86,86,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,3.22,,,,,,85,cake,tree,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,3.22,0,87,87,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6.048,,,,,,30,cookie,pretzel,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,6,6.048,0,88,88,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,3.07,,,,,,17,carrot,melon,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,8,3.07,0,89,89,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,14.121,,,,,,49,flower,strawberry,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,6,14.121,0,90,90,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,2.695,,,,,,76,garden,rose,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,2,2.695,0,91,91,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,3.783,,,,,,48,flower,oven,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,3.783,0,92,92,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,3.613,,,,,,21,cake,onion,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,3.613,0,93,93,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.614,,,,,,11,refrigerator,tree,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,1.614,0,94,94,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,1.756,,,,,,88,cactus,melon,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,4,1.756,0,95,95,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,5.755,,,,,,47,onion,tomato,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,1,5.755,0,96,96,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,2,4.519,0,0,0,0,1,rancor,forbearance,ridicule,malice,bravery,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,4,4.095,0,1,1,1,1,raucous,empty,quiet,smooth,harsh,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,3,6.655,0,2,2,2,1,gargoyle,oil,medicine,carved waterspout,ugly building,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,1,5.012,0,3,3,3,1,recrudesce,purify,renew activity,lack refinement,crush,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,2,5.157,0,4,4,4,1,specious,"plausible, but not genuine",noteworthy,class or variety,roomy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,4,7.978,0,5,5,5,1,bauble,bubble,showy plaything,idle talk,confusion,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,4,4.874,0,6,6,6,1,prolific,scarce,producing abundantly,reckless,speaking profanely,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,3,5.864,0,7,7,7,1,opulent,party,wealthy,happy frame of mind,semiprecious stone,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,4,3.856,0,8,8,8,1,coercion,conspiracy,strategy,restraint,attraction,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,2,5.253,0,9,9,9,1,hiatus,animal,calamity,dread,gap,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,3,2.83,0,10,10,10,1,germane,microbe,contagious,relevant,different,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,1,3.754,0,11,11,11,1,perfunctory,fundamental,formal,superficial,careful,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,4,2.254,0,12,12,12,1,diverge,reveal,chant,distract the attention of,differ or turn off from,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,4,3.263,0,13,13,13,1,evoke,take away,anger,connect,bring out,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,1,10.613,0,14,14,14,1,pertinent,relevant,lying next to,necessary,bold,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,2,2.383,0,15,15,15,1,holocaust,entirety,destruction,saintly,price,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,1,3.049,0,16,16,16,1,piquant,mellow,fish,pungent,cloth,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,1,2.25,0,17,17,17,1,firmament,foundation,heavens,strong,glue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.173,0,0,0,0,1,marketable,partisan,jocular,marriageable,salable,essential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.394,0,1,1,1,1,cottontail,squirrel,poplar,boa,marshy plant,rabbit,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.798,0,2,2,2,1,boggy,afraid,false,marshy,dense,black,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7.415,0,3,3,3,1,gruesomeness,blackness,falseness,vindictiveness,drunkenness,ghastliness,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
